ip Source,ip Destination,Protocol,Epoch
172.232.173.141,10.12.15.101,TCP,"Dec 15, 2023 13:07:49.220719000"
172.232.173.141,10.12.15.101,TCP,"Dec 15, 2023 13:07:49.568237000"
10.12.15.101,172.232.173.141,TCP,"Dec 15, 2023 13:07:49.568728000"
10.12.15.101,172.232.173.141,TCP,"Dec 15, 2023 13:07:49.569457000"
172.232.173.141,10.12.15.101,TCP,"Dec 15, 2023 13:07:49.569618000"
10.12.15.101,172.232.173.141,TCP,"Dec 15, 2023 13:07:49.569627000"
10.12.15.101,172.232.173.141,TCP,"Dec 15, 2023 13:07:49.569632000"
10.12.15.101,172.232.173.141,TCP,"Dec 15, 2023 13:07:49.569634000"
10.12.15.101,172.232.173.141,TCP,"Dec 15, 2023 13:07:49.569635000"
10.12.15.101,172.232.173.141,TCP,"Dec 15, 2023 13:07:49.569637000"
172.232.173.141,10.12.15.101,TCP,"Dec 15, 2023 13:07:49.569830000"
172.232.173.141,10.12.15.101,TCP,"Dec 15, 2023 13:07:49.569870000"
172.232.173.141,10.12.15.101,TCP,"Dec 15, 2023 13:07:49.569925000"
172.232.173.141,10.12.15.101,TCP,"Dec 15, 2023 13:07:49.569986000"
172.232.173.141,10.12.15.101,TCP,"Dec 15, 2023 13:07:49.570040000"
172.232.173.141,10.12.15.101,TCP,"Dec 15, 2023 13:07:51.850282000"
10.12.15.101,172.232.173.141,TCP,"Dec 15, 2023 13:07:51.850814000"
10.12.15.101,172.232.173.141,TCP,"Dec 15, 2023 13:07:51.851196000"
172.232.173.141,10.12.15.101,TCP,"Dec 15, 2023 13:07:51.851408000"
10.12.15.101,45.76.98.136,TCP,"Dec 15, 2023 13:09:57.925998000"
45.76.98.136,10.12.15.101,TCP,"Dec 15, 2023 13:09:58.363974000"
10.12.15.101,45.76.98.136,TCP,"Dec 15, 2023 13:09:58.364495000"
10.12.15.101,45.76.98.136,TCP,"Dec 15, 2023 13:09:58.365770000"
45.76.98.136,10.12.15.101,TCP,"Dec 15, 2023 13:09:58.365932000"
45.76.98.136,10.12.15.101,TCP,"Dec 15, 2023 13:09:58.894844000"
45.76.98.136,10.12.15.101,TCP,"Dec 15, 2023 13:09:58.894854000"
10.12.15.101,45.76.98.136,TCP,"Dec 15, 2023 13:09:58.895411000"
10.12.15.101,45.76.98.136,TCP,"Dec 15, 2023 13:09:58.900389000"
45.76.98.136,10.12.15.101,TCP,"Dec 15, 2023 13:09:58.900519000"
45.76.98.136,10.12.15.101,TCP,"Dec 15, 2023 13:09:59.442432000"
10.12.15.101,45.76.98.136,TCP,"Dec 15, 2023 13:09:59.442915000"
10.12.15.101,45.76.98.136,TCP,"Dec 15, 2023 13:09:59.443818000"
45.76.98.136,10.12.15.101,TCP,"Dec 15, 2023 13:09:59.443979000"
10.12.15.101,45.76.98.136,TCP,"Dec 15, 2023 13:09:59.443981000"
10.12.15.101,45.76.98.136,TCP,"Dec 15, 2023 13:09:59.443987000"
10.12.15.101,45.76.98.136,TCP,"Dec 15, 2023 13:09:59.443989000"
10.12.15.101,45.76.98.136,TCP,"Dec 15, 2023 13:09:59.443991000"
10.12.15.101,45.76.98.136,TCP,"Dec 15, 2023 13:09:59.443993000"
45.76.98.136,10.12.15.101,TCP,"Dec 15, 2023 13:09:59.444167000"
45.76.98.136,10.12.15.101,TCP,"Dec 15, 2023 13:09:59.444174000"
45.76.98.136,10.12.15.101,TCP,"Dec 15, 2023 13:09:59.444220000"
45.76.98.136,10.12.15.101,TCP,"Dec 15, 2023 13:09:59.444260000"
45.76.98.136,10.12.15.101,TCP,"Dec 15, 2023 13:09:59.444329000"
45.76.98.136,10.12.15.101,TCP,"Dec 15, 2023 13:10:02.104985000"
10.12.15.101,45.76.98.136,TCP,"Dec 15, 2023 13:10:02.105538000"
10.12.15.101,45.76.98.136,TCP,"Dec 15, 2023 13:10:02.105941000"
45.76.98.136,10.12.15.101,TCP,"Dec 15, 2023 13:10:02.106158000"
10.12.15.101,51.83.253.102,TCP,"Dec 15, 2023 13:12:08.180404000"
51.83.253.102,10.12.15.101,TCP,"Dec 15, 2023 13:12:08.570069000"
10.12.15.101,51.83.253.102,TCP,"Dec 15, 2023 13:12:08.570604000"
10.12.15.101,51.83.253.102,TCP,"Dec 15, 2023 13:12:08.571733000"
51.83.253.102,10.12.15.101,TCP,"Dec 15, 2023 13:12:08.571901000"
51.83.253.102,10.12.15.101,TCP,"Dec 15, 2023 13:12:09.062830000"
51.83.253.102,10.12.15.101,TCP,"Dec 15, 2023 13:12:09.062839000"
10.12.15.101,51.83.253.102,TCP,"Dec 15, 2023 13:12:09.063380000"
10.12.15.101,51.83.253.102,TCP,"Dec 15, 2023 13:12:09.068058000"
51.83.253.102,10.12.15.101,TCP,"Dec 15, 2023 13:12:09.068182000"
51.83.253.102,10.12.15.101,TCP,"Dec 15, 2023 13:12:09.488997000"
10.12.15.101,51.83.253.102,TCP,"Dec 15, 2023 13:12:09.489335000"
10.12.15.101,51.83.253.102,TCP,"Dec 15, 2023 13:12:09.490031000"
10.12.15.101,51.83.253.102,TCP,"Dec 15, 2023 13:12:09.490106000"
10.12.15.101,51.83.253.102,TCP,"Dec 15, 2023 13:12:09.490111000"
10.12.15.101,51.83.253.102,TCP,"Dec 15, 2023 13:12:09.490113000"
10.12.15.101,51.83.253.102,TCP,"Dec 15, 2023 13:12:09.490114000"
10.12.15.101,51.83.253.102,TCP,"Dec 15, 2023 13:12:09.490116000"
51.83.253.102,10.12.15.101,TCP,"Dec 15, 2023 13:12:09.490213000"
51.83.253.102,10.12.15.101,TCP,"Dec 15, 2023 13:12:09.490264000"
51.83.253.102,10.12.15.101,TCP,"Dec 15, 2023 13:12:09.490307000"
51.83.253.102,10.12.15.101,TCP,"Dec 15, 2023 13:12:09.490399000"
51.83.253.102,10.12.15.101,TCP,"Dec 15, 2023 13:12:09.490492000"
51.83.253.102,10.12.15.101,TCP,"Dec 15, 2023 13:12:09.490613000"
51.83.253.102,10.12.15.101,TCP,"Dec 15, 2023 13:12:11.434762000"
10.12.15.101,51.83.253.102,TCP,"Dec 15, 2023 13:12:11.435126000"
10.12.15.101,51.83.253.102,TCP,"Dec 15, 2023 13:12:11.435320000"
51.83.253.102,10.12.15.101,TCP,"Dec 15, 2023 13:12:11.435460000"
10.12.15.101,57.128.109.221,TCP,"Dec 15, 2023 13:14:18.507383000"
57.128.109.221,10.12.15.101,TCP,"Dec 15, 2023 13:14:18.923030000"
10.12.15.101,57.128.109.221,TCP,"Dec 15, 2023 13:14:18.923574000"
10.12.15.101,57.128.109.221,TCP,"Dec 15, 2023 13:14:18.924627000"
57.128.109.221,10.12.15.101,TCP,"Dec 15, 2023 13:14:18.924784000"
57.128.109.221,10.12.15.101,TCP,"Dec 15, 2023 13:14:19.418873000"
57.128.109.221,10.12.15.101,TCP,"Dec 15, 2023 13:14:19.418887000"
10.12.15.101,57.128.109.221,TCP,"Dec 15, 2023 13:14:19.419447000"
10.12.15.101,57.128.109.221,TCP,"Dec 15, 2023 13:14:19.424213000"
57.128.109.221,10.12.15.101,TCP,"Dec 15, 2023 13:14:19.424345000"
57.128.109.221,10.12.15.101,TCP,"Dec 15, 2023 13:14:19.845113000"
10.12.15.101,57.128.109.221,TCP,"Dec 15, 2023 13:14:19.845646000"
10.12.15.101,57.128.109.221,TCP,"Dec 15, 2023 13:14:19.846536000"
57.128.109.221,10.12.15.101,TCP,"Dec 15, 2023 13:14:19.846695000"
10.12.15.101,57.128.109.221,TCP,"Dec 15, 2023 13:14:19.846698000"
10.12.15.101,57.128.109.221,TCP,"Dec 15, 2023 13:14:19.846705000"
10.12.15.101,57.128.109.221,TCP,"Dec 15, 2023 13:14:19.846707000"
57.128.109.221,10.12.15.101,TCP,"Dec 15, 2023 13:14:19.846890000"
10.12.15.101,57.128.109.221,TCP,"Dec 15, 2023 13:14:19.846914000"
57.128.109.221,10.12.15.101,TCP,"Dec 15, 2023 13:14:19.846940000"
57.128.109.221,10.12.15.101,TCP,"Dec 15, 2023 13:14:19.846982000"
57.128.109.221,10.12.15.101,TCP,"Dec 15, 2023 13:14:19.847036000"
10.12.15.101,57.128.109.221,TCP,"Dec 15, 2023 13:14:19.847175000"
57.128.109.221,10.12.15.101,TCP,"Dec 15, 2023 13:14:19.847319000"
57.128.109.221,10.12.15.101,TCP,"Dec 15, 2023 13:14:21.790595000"
10.12.15.101,57.128.109.221,TCP,"Dec 15, 2023 13:14:21.791084000"
10.12.15.101,57.128.109.221,TCP,"Dec 15, 2023 13:14:21.791466000"
57.128.109.221,10.12.15.101,TCP,"Dec 15, 2023 13:14:21.791681000"
10.12.15.101,141.95.108.252,TCP,"Dec 15, 2023 13:16:27.879157000"
141.95.108.252,10.12.15.101,TCP,"Dec 15, 2023 13:16:28.254892000"
10.12.15.101,141.95.108.252,TCP,"Dec 15, 2023 13:16:28.255414000"
10.12.15.101,141.95.108.252,TCP,"Dec 15, 2023 13:16:28.256445000"
141.95.108.252,10.12.15.101,TCP,"Dec 15, 2023 13:16:28.256639000"
141.95.108.252,10.12.15.101,TCP,"Dec 15, 2023 13:16:28.755574000"
141.95.108.252,10.12.15.101,TCP,"Dec 15, 2023 13:16:28.755587000"
10.12.15.101,141.95.108.252,TCP,"Dec 15, 2023 13:16:28.756210000"
10.12.15.101,141.95.108.252,TCP,"Dec 15, 2023 13:16:28.761014000"
141.95.108.252,10.12.15.101,TCP,"Dec 15, 2023 13:16:28.761144000"
141.95.108.252,10.12.15.101,TCP,"Dec 15, 2023 13:16:29.175964000"
10.12.15.101,141.95.108.252,TCP,"Dec 15, 2023 13:16:29.176416000"
10.12.15.101,141.95.108.252,TCP,"Dec 15, 2023 13:16:29.177312000"
141.95.108.252,10.12.15.101,TCP,"Dec 15, 2023 13:16:29.177466000"
10.12.15.101,141.95.108.252,TCP,"Dec 15, 2023 13:16:29.177495000"
10.12.15.101,141.95.108.252,TCP,"Dec 15, 2023 13:16:29.177499000"
10.12.15.101,141.95.108.252,TCP,"Dec 15, 2023 13:16:29.177514000"
10.12.15.101,141.95.108.252,TCP,"Dec 15, 2023 13:16:29.177521000"
10.12.15.101,141.95.108.252,TCP,"Dec 15, 2023 13:16:29.177522000"
141.95.108.252,10.12.15.101,TCP,"Dec 15, 2023 13:16:29.177658000"
141.95.108.252,10.12.15.101,TCP,"Dec 15, 2023 13:16:29.177716000"
141.95.108.252,10.12.15.101,TCP,"Dec 15, 2023 13:16:29.177751000"
141.95.108.252,10.12.15.101,TCP,"Dec 15, 2023 13:16:29.177871000"
141.95.108.252,10.12.15.101,TCP,"Dec 15, 2023 13:16:29.177896000"
141.95.108.252,10.12.15.101,TCP,"Dec 15, 2023 13:16:31.019815000"
10.12.15.101,141.95.108.252,TCP,"Dec 15, 2023 13:16:31.020189000"
10.12.15.101,141.95.108.252,TCP,"Dec 15, 2023 13:16:31.020491000"
141.95.108.252,10.12.15.101,TCP,"Dec 15, 2023 13:16:31.020613000"
10.12.15.101,57.128.108.132,TCP,"Dec 15, 2023 13:18:37.097258000"
57.128.108.132,10.12.15.101,TCP,"Dec 15, 2023 13:18:37.482458000"
10.12.15.101,57.128.108.132,TCP,"Dec 15, 2023 13:18:37.482977000"
10.12.15.101,57.128.108.132,TCP,"Dec 15, 2023 13:18:37.484240000"
57.128.108.132,10.12.15.101,TCP,"Dec 15, 2023 13:18:37.484394000"
57.128.108.132,10.12.15.101,TCP,"Dec 15, 2023 13:18:37.994369000"
57.128.108.132,10.12.15.101,TCP,"Dec 15, 2023 13:18:37.994381000"
10.12.15.101,57.128.108.132,TCP,"Dec 15, 2023 13:18:37.994889000"
10.12.15.101,57.128.108.132,TCP,"Dec 15, 2023 13:18:37.999890000"
57.128.108.132,10.12.15.101,TCP,"Dec 15, 2023 13:18:38.000015000"
57.128.108.132,10.12.15.101,TCP,"Dec 15, 2023 13:18:38.403493000"
10.12.15.101,57.128.108.132,TCP,"Dec 15, 2023 13:18:38.403981000"
10.12.15.101,57.128.108.132,TCP,"Dec 15, 2023 13:18:38.404981000"
57.128.108.132,10.12.15.101,TCP,"Dec 15, 2023 13:18:38.405141000"
10.12.15.101,57.128.108.132,TCP,"Dec 15, 2023 13:18:38.405142000"
10.12.15.101,57.128.108.132,TCP,"Dec 15, 2023 13:18:38.405149000"
10.12.15.101,57.128.108.132,TCP,"Dec 15, 2023 13:18:38.405151000"
10.12.15.101,57.128.108.132,TCP,"Dec 15, 2023 13:18:38.405153000"
10.12.15.101,57.128.108.132,TCP,"Dec 15, 2023 13:18:38.405154000"
57.128.108.132,10.12.15.101,TCP,"Dec 15, 2023 13:18:38.405347000"
57.128.108.132,10.12.15.101,TCP,"Dec 15, 2023 13:18:38.405375000"
57.128.108.132,10.12.15.101,TCP,"Dec 15, 2023 13:18:38.405416000"
57.128.108.132,10.12.15.101,TCP,"Dec 15, 2023 13:18:38.405456000"
57.128.108.132,10.12.15.101,TCP,"Dec 15, 2023 13:18:38.405475000"
57.128.108.132,10.12.15.101,TCP,"Dec 15, 2023 13:18:40.349263000"
10.12.15.101,57.128.108.132,TCP,"Dec 15, 2023 13:18:40.349725000"
10.12.15.101,57.128.108.132,TCP,"Dec 15, 2023 13:18:40.349985000"
57.128.108.132,10.12.15.101,TCP,"Dec 15, 2023 13:18:40.350133000"
10.12.15.101,154.211.12.126,TCP,"Dec 15, 2023 13:20:46.442063000"
154.211.12.126,10.12.15.101,TCP,"Dec 15, 2023 13:20:46.918505000"
10.12.15.101,154.211.12.126,TCP,"Dec 15, 2023 13:20:46.919030000"
10.12.15.101,154.211.12.126,TCP,"Dec 15, 2023 13:20:46.920071000"
154.211.12.126,10.12.15.101,TCP,"Dec 15, 2023 13:20:46.920266000"
154.211.12.126,10.12.15.101,TCP,"Dec 15, 2023 13:20:47.541348000"
154.211.12.126,10.12.15.101,TCP,"Dec 15, 2023 13:20:47.541359000"
10.12.15.101,154.211.12.126,TCP,"Dec 15, 2023 13:20:47.541828000"
10.12.15.101,154.211.12.126,TCP,"Dec 15, 2023 13:20:47.546788000"
154.211.12.126,10.12.15.101,TCP,"Dec 15, 2023 13:20:47.546912000"
154.211.12.126,10.12.15.101,TCP,"Dec 15, 2023 13:20:48.042718000"
10.12.15.101,154.211.12.126,TCP,"Dec 15, 2023 13:20:48.043171000"
10.12.15.101,154.211.12.126,TCP,"Dec 15, 2023 13:20:48.044168000"
154.211.12.126,10.12.15.101,TCP,"Dec 15, 2023 13:20:48.044325000"
10.12.15.101,154.211.12.126,TCP,"Dec 15, 2023 13:20:48.044327000"
10.12.15.101,154.211.12.126,TCP,"Dec 15, 2023 13:20:48.044334000"
10.12.15.101,154.211.12.126,TCP,"Dec 15, 2023 13:20:48.044336000"
10.12.15.101,154.211.12.126,TCP,"Dec 15, 2023 13:20:48.044338000"
10.12.15.101,154.211.12.126,TCP,"Dec 15, 2023 13:20:48.044339000"
154.211.12.126,10.12.15.101,TCP,"Dec 15, 2023 13:20:48.044515000"
154.211.12.126,10.12.15.101,TCP,"Dec 15, 2023 13:20:48.044612000"
154.211.12.126,10.12.15.101,TCP,"Dec 15, 2023 13:20:48.044667000"
154.211.12.126,10.12.15.101,TCP,"Dec 15, 2023 13:20:48.044814000"
154.211.12.126,10.12.15.101,TCP,"Dec 15, 2023 13:20:48.044860000"
154.211.12.126,10.12.15.101,TCP,"Dec 15, 2023 13:20:50.910295000"
10.12.15.101,154.211.12.126,TCP,"Dec 15, 2023 13:20:50.910810000"
10.12.15.101,154.211.12.126,TCP,"Dec 15, 2023 13:20:50.911192000"
154.211.12.126,10.12.15.101,TCP,"Dec 15, 2023 13:20:50.911407000"
10.12.15.101,139.99.222.29,TCP,"Dec 15, 2023 13:22:57.002765000"
10.12.15.101,139.99.222.29,TCP,"Dec 15, 2023 13:22:58.007523000"
10.12.15.101,139.99.222.29,TCP,"Dec 15, 2023 13:23:00.007645000"
10.12.15.101,139.99.222.29,TCP,"Dec 15, 2023 13:23:04.023415000"
10.12.15.101,139.99.222.29,TCP,"Dec 15, 2023 13:23:12.052665000"
139.99.222.29,10.12.15.101,TCP,"Dec 15, 2023 13:24:12.003144000"
10.12.15.101,57.128.83.129,TCP,"Dec 15, 2023 13:25:24.131621000"
57.128.83.129,10.12.15.101,TCP,"Dec 15, 2023 13:25:24.522197000"
10.12.15.101,57.128.83.129,TCP,"Dec 15, 2023 13:25:24.522720000"
10.12.15.101,57.128.83.129,TCP,"Dec 15, 2023 13:25:24.524065000"
57.128.83.129,10.12.15.101,TCP,"Dec 15, 2023 13:25:24.524213000"
57.128.83.129,10.12.15.101,TCP,"Dec 15, 2023 13:25:25.094571000"
57.128.83.129,10.12.15.101,TCP,"Dec 15, 2023 13:25:25.094580000"
10.12.15.101,57.128.83.129,TCP,"Dec 15, 2023 13:25:25.095107000"
10.12.15.101,57.128.83.129,TCP,"Dec 15, 2023 13:25:25.106872000"
57.128.83.129,10.12.15.101,TCP,"Dec 15, 2023 13:25:25.106974000"
57.128.83.129,10.12.15.101,TCP,"Dec 15, 2023 13:25:25.546451000"
10.12.15.101,57.128.83.129,TCP,"Dec 15, 2023 13:25:25.546937000"
10.12.15.101,57.128.83.129,TCP,"Dec 15, 2023 13:25:25.547903000"
57.128.83.129,10.12.15.101,TCP,"Dec 15, 2023 13:25:25.548063000"
10.12.15.101,57.128.83.129,TCP,"Dec 15, 2023 13:25:25.548088000"
10.12.15.101,57.128.83.129,TCP,"Dec 15, 2023 13:25:25.548092000"
10.12.15.101,57.128.83.129,TCP,"Dec 15, 2023 13:25:25.548093000"
10.12.15.101,57.128.83.129,TCP,"Dec 15, 2023 13:25:25.548094000"
10.12.15.101,57.128.83.129,TCP,"Dec 15, 2023 13:25:25.548096000"
57.128.83.129,10.12.15.101,TCP,"Dec 15, 2023 13:25:25.548283000"
57.128.83.129,10.12.15.101,TCP,"Dec 15, 2023 13:25:25.548320000"
57.128.83.129,10.12.15.101,TCP,"Dec 15, 2023 13:25:25.548359000"
57.128.83.129,10.12.15.101,TCP,"Dec 15, 2023 13:25:25.548505000"
57.128.83.129,10.12.15.101,TCP,"Dec 15, 2023 13:25:25.548510000"
57.128.83.129,10.12.15.101,TCP,"Dec 15, 2023 13:25:27.348907000"
10.12.15.101,57.128.83.129,TCP,"Dec 15, 2023 13:25:27.349298000"
10.12.15.101,57.128.83.129,TCP,"Dec 15, 2023 13:25:27.349548000"
57.128.83.129,10.12.15.101,TCP,"Dec 15, 2023 13:25:27.349691000"
10.12.15.101,57.128.164.11,TCP,"Dec 15, 2023 13:27:33.438642000"
57.128.164.11,10.12.15.101,TCP,"Dec 15, 2023 13:27:33.852293000"
10.12.15.101,57.128.164.11,TCP,"Dec 15, 2023 13:27:33.852726000"
10.12.15.101,57.128.164.11,TCP,"Dec 15, 2023 13:27:33.853316000"
57.128.164.11,10.12.15.101,TCP,"Dec 15, 2023 13:27:33.853466000"
57.128.164.11,10.12.15.101,TCP,"Dec 15, 2023 13:27:34.308186000"
57.128.164.11,10.12.15.101,TCP,"Dec 15, 2023 13:27:34.308193000"
10.12.15.101,57.128.164.11,TCP,"Dec 15, 2023 13:27:34.308569000"
10.12.15.101,57.128.164.11,TCP,"Dec 15, 2023 13:27:34.313036000"
57.128.164.11,10.12.15.101,TCP,"Dec 15, 2023 13:27:34.313153000"
57.128.164.11,10.12.15.101,TCP,"Dec 15, 2023 13:27:34.658637000"
10.12.15.101,57.128.164.11,TCP,"Dec 15, 2023 13:27:34.659162000"
10.12.15.101,57.128.164.11,TCP,"Dec 15, 2023 13:27:34.660084000"
57.128.164.11,10.12.15.101,TCP,"Dec 15, 2023 13:27:34.660239000"
10.12.15.101,57.128.164.11,TCP,"Dec 15, 2023 13:27:34.660243000"
10.12.15.101,57.128.164.11,TCP,"Dec 15, 2023 13:27:34.660248000"
10.12.15.101,57.128.164.11,TCP,"Dec 15, 2023 13:27:34.660250000"
10.12.15.101,57.128.164.11,TCP,"Dec 15, 2023 13:27:34.660252000"
10.12.15.101,57.128.164.11,TCP,"Dec 15, 2023 13:27:34.660254000"
57.128.164.11,10.12.15.101,TCP,"Dec 15, 2023 13:27:34.660454000"
57.128.164.11,10.12.15.101,TCP,"Dec 15, 2023 13:27:34.660495000"
57.128.164.11,10.12.15.101,TCP,"Dec 15, 2023 13:27:34.660555000"
57.128.164.11,10.12.15.101,TCP,"Dec 15, 2023 13:27:34.660583000"
57.128.164.11,10.12.15.101,TCP,"Dec 15, 2023 13:27:34.660613000"
57.128.164.11,10.12.15.101,TCP,"Dec 15, 2023 13:27:36.514852000"
10.12.15.101,57.128.164.11,TCP,"Dec 15, 2023 13:27:36.515386000"
10.12.15.101,57.128.164.11,TCP,"Dec 15, 2023 13:27:36.515646000"
57.128.164.11,10.12.15.101,TCP,"Dec 15, 2023 13:27:36.515867000"
10.12.15.101,172.232.173.141,TCP,"Dec 15, 2023 13:29:42.598976000"
172.232.173.141,10.12.15.101,TCP,"Dec 15, 2023 13:29:42.951967000"
10.12.15.101,172.232.173.141,TCP,"Dec 15, 2023 13:29:42.952539000"
10.12.15.101,172.232.173.141,TCP,"Dec 15, 2023 13:29:42.953263000"
172.232.173.141,10.12.15.101,TCP,"Dec 15, 2023 13:29:42.953518000"
172.232.173.141,10.12.15.101,TCP,"Dec 15, 2023 13:29:43.388114000"
172.232.173.141,10.12.15.101,TCP,"Dec 15, 2023 13:29:43.388125000"
10.12.15.101,172.232.173.141,TCP,"Dec 15, 2023 13:29:43.388684000"
10.12.15.101,172.232.173.141,TCP,"Dec 15, 2023 13:29:43.393435000"
172.232.173.141,10.12.15.101,TCP,"Dec 15, 2023 13:29:43.393571000"
172.232.173.141,10.12.15.101,TCP,"Dec 15, 2023 13:29:43.798134000"
10.12.15.101,172.232.173.141,TCP,"Dec 15, 2023 13:29:43.798627000"
10.12.15.101,172.232.173.141,TCP,"Dec 15, 2023 13:29:43.799453000"
10.12.15.101,172.232.173.141,TCP,"Dec 15, 2023 13:29:43.799554000"
10.12.15.101,172.232.173.141,TCP,"Dec 15, 2023 13:29:43.799559000"
10.12.15.101,172.232.173.141,TCP,"Dec 15, 2023 13:29:43.799560000"
10.12.15.101,172.232.173.141,TCP,"Dec 15, 2023 13:29:43.799561000"
10.12.15.101,172.232.173.141,TCP,"Dec 15, 2023 13:29:43.799563000"
172.232.173.141,10.12.15.101,TCP,"Dec 15, 2023 13:29:43.799657000"
172.232.173.141,10.12.15.101,TCP,"Dec 15, 2023 13:29:43.799713000"
172.232.173.141,10.12.15.101,TCP,"Dec 15, 2023 13:29:43.799762000"
172.232.173.141,10.12.15.101,TCP,"Dec 15, 2023 13:29:43.799807000"
172.232.173.141,10.12.15.101,TCP,"Dec 15, 2023 13:29:43.799907000"
172.232.173.141,10.12.15.101,TCP,"Dec 15, 2023 13:29:43.799975000"
172.232.173.141,10.12.15.101,TCP,"Dec 15, 2023 13:29:46.974012000"
10.12.15.101,172.232.173.141,TCP,"Dec 15, 2023 13:29:46.974213000"
10.12.15.101,172.232.173.141,TCP,"Dec 15, 2023 13:29:46.974319000"
172.232.173.141,10.12.15.101,TCP,"Dec 15, 2023 13:29:46.974397000"
10.12.15.101,45.76.98.136,TCP,"Dec 15, 2023 13:31:53.022914000"
45.76.98.136,10.12.15.101,TCP,"Dec 15, 2023 13:31:53.509658000"
10.12.15.101,45.76.98.136,TCP,"Dec 15, 2023 13:31:53.509862000"
10.12.15.101,45.76.98.136,TCP,"Dec 15, 2023 13:31:53.510152000"
45.76.98.136,10.12.15.101,TCP,"Dec 15, 2023 13:31:53.510249000"
45.76.98.136,10.12.15.101,TCP,"Dec 15, 2023 13:31:54.036029000"
45.76.98.136,10.12.15.101,TCP,"Dec 15, 2023 13:31:54.036040000"
10.12.15.101,45.76.98.136,TCP,"Dec 15, 2023 13:31:54.036600000"
10.12.15.101,45.76.98.136,TCP,"Dec 15, 2023 13:31:54.041346000"
45.76.98.136,10.12.15.101,TCP,"Dec 15, 2023 13:31:54.041475000"
45.76.98.136,10.12.15.101,TCP,"Dec 15, 2023 13:31:54.547283000"
10.12.15.101,45.76.98.136,TCP,"Dec 15, 2023 13:31:54.547798000"
10.12.15.101,45.76.98.136,TCP,"Dec 15, 2023 13:31:54.548647000"
10.12.15.101,45.76.98.136,TCP,"Dec 15, 2023 13:31:54.548727000"
10.12.15.101,45.76.98.136,TCP,"Dec 15, 2023 13:31:54.548731000"
10.12.15.101,45.76.98.136,TCP,"Dec 15, 2023 13:31:54.548733000"
10.12.15.101,45.76.98.136,TCP,"Dec 15, 2023 13:31:54.548735000"
10.12.15.101,45.76.98.136,TCP,"Dec 15, 2023 13:31:54.548736000"
45.76.98.136,10.12.15.101,TCP,"Dec 15, 2023 13:31:54.548841000"
45.76.98.136,10.12.15.101,TCP,"Dec 15, 2023 13:31:54.548878000"
45.76.98.136,10.12.15.101,TCP,"Dec 15, 2023 13:31:54.548916000"
45.76.98.136,10.12.15.101,TCP,"Dec 15, 2023 13:31:54.548974000"
45.76.98.136,10.12.15.101,TCP,"Dec 15, 2023 13:31:54.549005000"
45.76.98.136,10.12.15.101,TCP,"Dec 15, 2023 13:31:54.549031000"
45.76.98.136,10.12.15.101,TCP,"Dec 15, 2023 13:31:57.005198000"
10.12.15.101,45.76.98.136,TCP,"Dec 15, 2023 13:31:57.005469000"
10.12.15.101,45.76.98.136,TCP,"Dec 15, 2023 13:31:57.005640000"
45.76.98.136,10.12.15.101,TCP,"Dec 15, 2023 13:31:57.005759000"
10.12.15.101,51.83.253.102,TCP,"Dec 15, 2023 13:34:03.099651000"
51.83.253.102,10.12.15.101,TCP,"Dec 15, 2023 13:34:03.570561000"
10.12.15.101,51.83.253.102,TCP,"Dec 15, 2023 13:34:03.570986000"
10.12.15.101,51.83.253.102,TCP,"Dec 15, 2023 13:34:03.571677000"
51.83.253.102,10.12.15.101,TCP,"Dec 15, 2023 13:34:03.571862000"
51.83.253.102,10.12.15.101,TCP,"Dec 15, 2023 13:34:05.109123000"
51.83.253.102,10.12.15.101,TCP,"Dec 15, 2023 13:34:05.109134000"
10.12.15.101,51.83.253.102,TCP,"Dec 15, 2023 13:34:05.109681000"
10.12.15.101,51.83.253.102,TCP,"Dec 15, 2023 13:34:05.114713000"
51.83.253.102,10.12.15.101,TCP,"Dec 15, 2023 13:34:05.114835000"
51.83.253.102,10.12.15.101,TCP,"Dec 15, 2023 13:34:05.516033000"
10.12.15.101,51.83.253.102,TCP,"Dec 15, 2023 13:34:05.516542000"
10.12.15.101,51.83.253.102,TCP,"Dec 15, 2023 13:34:05.517384000"
51.83.253.102,10.12.15.101,TCP,"Dec 15, 2023 13:34:05.517541000"
10.12.15.101,51.83.253.102,TCP,"Dec 15, 2023 13:34:05.517544000"
10.12.15.101,51.83.253.102,TCP,"Dec 15, 2023 13:34:05.517549000"
10.12.15.101,51.83.253.102,TCP,"Dec 15, 2023 13:34:05.517550000"
10.12.15.101,51.83.253.102,TCP,"Dec 15, 2023 13:34:05.517552000"
10.12.15.101,51.83.253.102,TCP,"Dec 15, 2023 13:34:05.517554000"
51.83.253.102,10.12.15.101,TCP,"Dec 15, 2023 13:34:05.517748000"
51.83.253.102,10.12.15.101,TCP,"Dec 15, 2023 13:34:05.517755000"
51.83.253.102,10.12.15.101,TCP,"Dec 15, 2023 13:34:05.517794000"
51.83.253.102,10.12.15.101,TCP,"Dec 15, 2023 13:34:05.517832000"
51.83.253.102,10.12.15.101,TCP,"Dec 15, 2023 13:34:05.517849000"
51.83.253.102,10.12.15.101,TCP,"Dec 15, 2023 13:34:07.328592000"
10.12.15.101,51.83.253.102,TCP,"Dec 15, 2023 13:34:07.329133000"
10.12.15.101,51.83.253.102,TCP,"Dec 15, 2023 13:34:07.329574000"
